filename,RB,OB,PF,DE,FS,IS,RO,IN,AF,BE,FO,GR,PH,PB,OS,OP,OK
00972409.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00972465.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00972552.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00972722.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00972750.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00972763.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00972770.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00972795.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00972881.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00972933.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00973138.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00973180.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00973181.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00973379.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00973412.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00973700.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00973788.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00973839.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00973854.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00973857.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974048.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974052.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974068.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974070.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974233.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974258.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974265.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974267.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974289.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974315.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974371.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974418.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974520.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974550.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974581.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974636.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974711.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974813.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974844.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00974861.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00975167.png,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00975199.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00975319.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00975508.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00975530.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00975569.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00975583.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00975759.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00975794.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976058.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00976081.png,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
00976220.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976404.png,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00976448.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976529.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976532.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976673.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976751.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976756.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976791.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976796.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976797.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00976927.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00976952.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976954.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00976962.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00977064.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00977120.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00977135.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00977139.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00977155.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00977176.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00977207.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00977212.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
00977435.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00977446.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00977507.png,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
00977525.png,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
00977585.png,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
00977609.png,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
00977611.png,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
00977643.png,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
00977840.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00977846.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00977867.png,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00977913.png,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
00977948.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00977964.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00978056.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00978248.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00978308.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00978375.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00978533.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00978549.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00978600.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00978625.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00978639.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00978686.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00978697.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00978700.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00978717.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00978725.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00978756.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00978761.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00978783.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00978889.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00978892.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00978927.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00979001.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00979006.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00979063.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
00979158.png,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
00979159.png,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
00979162.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00979425.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00979430.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00979439.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00979446.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00979564.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00979567.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00979586.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00979654.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00979666.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00979672.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00979682.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
00979693.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00979710.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00979737.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00979740.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00979757.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00979806.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00979874.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00979891.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00979946.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00979981.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00980036.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00980062.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00980083.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00980093.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00980250.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00980263.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00980344.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00980434.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00980499.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00980503.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00980567.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
00980588.png,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00980642.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00980647.png,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
00980648.png,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
00980666.png,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
00980776.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00980844.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00980917.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00980968.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00981217.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00981272.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00981303.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00981305.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00981313.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00981328.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00981369.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00981469.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00981586.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00981616.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00981658.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00981742.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00981756.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00981757.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00981759.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00981764.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00981835.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00981859.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00982084.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00982235.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00982376.png,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
00982416.png,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
00982494.png,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
00982505.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00982509.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00982586.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
00982688.png,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00982703.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00982744.png,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00982797.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00982907.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00982958.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00982965.png,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00982972.png,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00982975.png,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
00982992.png,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
00983066.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00983090.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00983094.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00983113.png,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
00983183.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00983301.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00983342.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00983474.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00983496.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00983504.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00983643.png,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00983662.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00983680.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00983731.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00983769.png,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
00983851.png,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
00983960.png,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00984055.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00984127.png,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
00984259.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00984262.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00984345.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00984351.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00984358.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00984582.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00984583.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00984585.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00984607.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00984704.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00984722.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00984733.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
00984739.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00984751.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00984822.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00984863.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00984896.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00984927.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00984931.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00985170.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00985172.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00985174.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00985207.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00985241.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00985250.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00985287.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00985294.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00985305.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00985398.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00985410.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00985422.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00985439.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00985508.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00985511.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00985565.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00985608.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00985667.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00985669.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00985676.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00985682.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00985693.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00985774.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00985778.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
00985779.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
00985791.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00985838.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00985896.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00985898.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986003.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986014.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00986028.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986033.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986044.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00986051.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986058.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986103.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00986117.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
00986123.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00986129.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986158.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00986164.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986217.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986225.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986248.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986250.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986251.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986299.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
00986309.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986329.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986343.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986352.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986354.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986359.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986377.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986401.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986439.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986461.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00986573.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986599.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986682.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00986728.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986729.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986734.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00986739.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00986892.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00986897.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00986913.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
00986916.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
00986917.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00986955.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00986994.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987011.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987017.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00987021.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987073.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987099.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987116.png,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
00987163.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
00987166.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00987180.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00987183.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987191.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987254.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00987332.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987339.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00987362.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987366.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987371.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987446.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00987453.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
00987459.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987507.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987523.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987530.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987600.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987608.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00987628.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00987629.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00987684.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00987832.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
00987911.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00987974.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00987993.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00988178.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00988297.png,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
00988302.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00988315.png,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
00988316.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
00988325.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00988348.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00988402.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00988437.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00988496.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00988695.png,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00988705.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00988713.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00988714.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00988716.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
