filename,RB,OB,PF,DE,FS,IS,RO,IN,AF,BE,FO,GR,PH,PB,OS,OP,OK
00240749.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00240761.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00241018.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00241099.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00241846.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00242411.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00242869.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00242871.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00242879.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00243497.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00243584.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00243905.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00244043.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00244171.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00244605.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00244648.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00244680.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00245012.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00245078.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00245245.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
00245587.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00245742.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00245745.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00245749.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00245851.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00245962.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00246226.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00246588.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00246607.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00246792.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00247281.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00247508.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00247582.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00247603.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00247882.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00247971.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00248048.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00248082.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00248094.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00248286.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00248287.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00248602.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00248644.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00248657.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00248778.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00249164.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00249237.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00249433.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00249575.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00249853.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00249975.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00250210.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00250313.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00250356.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00250362.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00250422.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00250525.png,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
00250663.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00250826.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00251074.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00251089.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00251380.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00251664.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00251670.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00251695.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00252169.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00252366.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00252369.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00252444.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00252550.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00252687.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00252772.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00252964.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00253003.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00253347.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00253455.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00253717.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00253737.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00253878.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00253923.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00253932.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00253969.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00254319.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00254601.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00254615.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00254877.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00254893.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00255104.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00255235.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00255255.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00255777.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00255855.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00255878.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00255915.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00256119.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00256128.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00256219.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00256233.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00256380.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
00256407.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00256571.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00256621.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
00256630.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00256651.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00256712.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00256720.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00256873.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00257152.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00257461.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00257467.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00257559.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00257891.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00258117.png,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00258280.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00258548.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
00258569.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00258576.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00258701.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00258821.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00258857.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00259239.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00259262.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00259390.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00259501.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00259680.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
00259699.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00260075.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00260214.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00260925.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00261189.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00261220.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00261277.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00261356.png,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00261362.png,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
00261775.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00261879.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00261920.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00261968.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00262039.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00262346.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00262551.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00262818.png,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
00262897.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00262898.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00263375.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00263377.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00263527.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00263546.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00263808.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00263834.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00264008.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00264081.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00264084.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00264631.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00264973.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00264988.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00265369.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00265877.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00265918.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00266041.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00266178.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00266244.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00266448.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00266598.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00266654.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00266752.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00266808.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00266892.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00266989.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00267261.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00267345.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00267433.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00267532.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00267643.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00267699.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00267822.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00267906.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00267982.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00268097.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00268161.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00268241.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00268331.png,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
00268370.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00268539.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00268885.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00269066.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00269085.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00269604.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00269631.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00269980.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00270189.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00270573.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00270622.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00270861.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00270905.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00270987.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00271180.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00271191.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00271346.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00271559.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00271820.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00271968.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00272068.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00272140.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00272513.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00272713.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00272852.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00272944.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00273100.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00273175.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00273230.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00273231.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00273435.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00273731.png,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
00273761.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00274113.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00274591.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00274680.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00274731.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00275190.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00275873.png,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
00275942.png,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
00276108.png,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00276139.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00276312.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00276667.png,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00276692.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00276969.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
00277280.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00277741.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00277801.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00277880.png,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
00277951.png,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
00278060.png,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
00278123.png,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
00278158.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00278180.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00278189.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00278527.png,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
00278708.png,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
00278882.png,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
00278950.png,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
00279167.png,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
00279222.png,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
00279252.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00279778.png,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
00280119.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00280155.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00280160.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00280220.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00280299.png,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00280343.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00280383.png,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
00280387.png,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
00280798.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00280822.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00280993.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00281078.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00281091.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00281205.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00281253.png,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
00281270.png,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
00281372.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00281383.png,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
00281470.png,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
00281542.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00281631.png,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
00281780.png,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
00282267.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00282323.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00282330.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00282491.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00282590.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00282595.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00282598.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00282607.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00282665.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00282823.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00282840.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00282882.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00282990.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00283042.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
00283100.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00283156.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00283261.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00283435.png,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
00283436.png,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
00283444.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00283453.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00283551.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00283553.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00283610.png,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00283782.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
00283784.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00283819.png,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00283987.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
00284167.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00284416.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00284536.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00284561.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00284765.png,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
00284897.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00284931.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00285103.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00285222.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00285675.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
00285694.png,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
00285862.png,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
00285920.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00286047.png,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
00286050.png,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
00286179.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00286313.png,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
00286431.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00286531.png,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
00286533.png,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
00286665.png,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
00286751.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00286936.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00287049.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00287061.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00287091.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00287157.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00287466.png,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
00287477.png,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
00287479.png,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
00287509.png,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
00287598.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00287731.png,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
00287835.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00287895.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00288164.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
00288204.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00288522.png,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00288556.png,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
00288658.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00288708.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00289140.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00289278.png,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00289790.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00290083.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00290671.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00291298.png,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
00291308.png,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
00291329.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00291482.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00291553.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00291613.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
