filename,RB,OB,PF,DE,FS,IS,RO,IN,AF,BE,FO,GR,PH,PB,OS,OP,OK
00093425.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00094149.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00094507.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00094669.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00095678.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00096241.png,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
00096549.png,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00096620.png,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
00096790.png,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00097005.png,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
00097105.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00097199.png,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
00097225.png,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00097500.png,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
00097537.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
00097705.png,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00098213.png,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
00098259.png,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
00098369.png,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00098877.png,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
00099123.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00099495.png,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
00099512.png,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00100123.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00100225.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00100645.png,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
00100866.png,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
00101289.png,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
00101705.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
00102268.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00102400.png,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00102594.png,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
00103151.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00103445.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00103501.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00103639.png,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
00103946.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00104004.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00104125.png,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
00104376.png,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
00104498.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00104836.png,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
00104898.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00105019.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00105371.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
00105422.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00105429.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00105661.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00105786.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00105815.png,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
00105923.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
00106267.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00106450.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00106534.png,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00107539.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00107615.png,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00107882.png,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00108069.png,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
00108525.png,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00108651.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00108668.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00109070.png,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
00109147.png,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
00109409.png,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
00109417.png,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
00109445.png,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00109446.png,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00109665.png,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
00109740.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00110402.png,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
00111018.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00111714.png,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
00111877.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00112004.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00112912.png,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
00113106.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00113456.png,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
00113466.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00113802.png,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
00114042.png,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
00114269.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
00114301.png,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
00114353.png,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
00114467.png,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
00114567.png,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
00114742.png,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
00114957.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
00115009.png,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
00115010.png,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
00115057.png,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
00115793.png,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00116166.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
00116247.png,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
00116285.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00116422.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
00116500.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00116581.png,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00116610.png,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
00116806.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
00117003.png,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
00117123.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00117401.png,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
00117449.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
00117660.png,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
00118973.png,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
00119207.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00119789.png,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
00119798.png,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
00119870.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00120063.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00120135.png,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00120705.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00121148.png,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
00121194.png,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
00121234.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00121950.png,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
00122527.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00122962.png,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
00124091.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00124689.png,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
00124814.png,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00125305.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00125419.png,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
00126272.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00126373.png,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
00126390.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00126708.png,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
00127748.png,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
00128375.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00129345.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00129440.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00130141.png,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
00130491.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00130683.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00130997.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00131335.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00131699.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00132272.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00132274.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00132593.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00132608.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00132845.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
00132967.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00133080.png,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
00133782.png,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
00134800.png,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00134953.png,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00135014.png,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
00135131.png,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00135154.png,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00135759.png,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
00136054.png,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
00136096.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00136247.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00136391.png,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00136399.png,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
00136404.png,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
00136428.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00136528.png,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
00136864.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00136891.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00137831.png,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
00137932.png,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
00137945.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00138039.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00138208.png,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
00138387.png,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
00138552.png,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
00138634.png,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00138659.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00139426.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00139662.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00140129.png,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
00140469.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00140753.png,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
00141042.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00141389.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00141505.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00141611.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00141649.png,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
00141827.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00141882.png,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
00142211.png,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
00142359.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00142635.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00142705.png,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00143129.png,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
00143198.png,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
00143389.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00143706.png,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
00143789.png,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
00143813.png,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
00143886.png,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
00144462.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00144676.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00145110.png,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00145174.png,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
00145175.png,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
00145281.png,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
00145489.png,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
00145648.png,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00145771.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00146155.png,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
00146293.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00147022.png,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00147560.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00147649.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00147829.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00148793.png,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00149333.png,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
00149374.png,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
00149395.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00149445.png,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
00149695.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
00149866.png,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
00149894.png,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00150210.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00150298.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00150504.png,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00151130.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00151152.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00151222.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00151739.png,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
00152051.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00152849.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00153159.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00153313.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00154167.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00154562.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00155110.png,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00155227.png,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00155804.png,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00155877.png,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
00156462.png,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
00156669.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00156799.png,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
00156802.png,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
00157231.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00157875.png,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00158698.png,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
00159140.png,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
00159463.png,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00160316.png,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
00160642.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00161656.png,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00161814.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00162069.png,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00162899.png,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
00163308.png,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00163843.png,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00164751.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00164844.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00165804.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00166113.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
00166823.png,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
00166841.png,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
00166862.png,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
00166863.png,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
00167200.png,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
00167509.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00167902.png,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
00167958.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00168275.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00168344.png,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
00168842.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00168881.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00169260.png,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00169264.png,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
00169977.png,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
00170337.png,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
00171086.png,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
00171132.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
00171166.png,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
00171223.png,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
00171534.png,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
00171929.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00171935.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00172622.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00172657.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00173010.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00173276.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00173410.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00173529.png,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00173693.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00173942.png,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
00174230.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00174242.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00174509.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00174535.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00175402.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00175789.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00177209.png,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
00177537.png,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00177865.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00177882.png,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
00178024.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00178253.png,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
00178489.png,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
00178560.png,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
00178729.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00179622.png,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00179699.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00180117.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
00180138.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
00180185.png,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
00180705.png,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
00180760.png,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
00181231.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00181398.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00181479.png,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
00181694.png,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
00181738.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00182085.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00182243.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00182613.png,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
00183579.png,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
00183936.png,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
00184057.png,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
00184112.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
00185154.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00185355.png,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
00185539.png,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
00185550.png,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
00185734.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00187027.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00187391.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00187453.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00187755.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00187953.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00188435.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00188564.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00188691.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00188695.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00189265.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00189659.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00189829.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00190162.png,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
00190404.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00190467.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00190630.png,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
00190824.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
00191006.png,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
00191116.png,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
00191411.png,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
00191536.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00192165.png,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
00192968.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00193434.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
